Timestamp,Gender,Faculty,Business Program,Bachelor  Academic Year in EU,H.S.C or Equivalent study medium,S.S.C (GPA),H.S.C (GPA),Did you ever attend a Coaching center?,Coaching center name,Benifits you received from the coaching center,1st Year Semester 1,1st Year Semester 2,1st Year Semester 3,2nd Year Semester 1,Regular/Irregular,Classes are mostly,Area of Evaluation [Department provides comprehensive guidelines to the students in advance by means of a brochure/handbook    ],Area of Evaluation [Department ensures a conducive learning environment],Area of Evaluation [Academic decisions are taken with fairness and transparency],Area of Evaluation [	Academic calendar is maintained properly],Area of Evaluation [Results are published timely in compliance with the ordinance],Area of Evaluation [Students’ opinion regarding academic and extra-academic matters are addressed properly],Area of Evaluation [Student feedback process is in practice],Area of Evaluation [Website is informative and updated properly],Area of Evaluation [Curriculum load is optimum and induces no pressure],Area of Evaluation [Courses in the curriculum from lower level to higher are properly arranged],Area of Evaluation [Teaching strategies are clearly stated in the curriculumsparency],Area of Evaluation [Assessment strategies are clearly stated in the curriculum ],Item [Teaching-learning is interactive and supportive ],Item [	Class size is optimum for interactive teaching learning],Item [	Modern devices are used to improve teaching-learning process],Item [Diverse methods are used to achieve learning objectives ],Item [Lesson plans/course outlines are provided in advance to the students ],Item [	All about assessment system are duly communicated to students on the commencement of the term/semester],Item [Assessment system meets the objectives of the course],Item [Diverse methods and tools are used for assessment.],Item [Assessment feedback is provided to the students immediately.],Item [The questions of examinations reflect the content of the course.],"Item [	Both formative (quizzes, assignments, term papers, continuous assessments, presentations etc.) and summative assessment (final examination only) strategies are followed.]",Item [Admission policy ensures entry of quality students.],Item [Admission procedure is quite fair],Item [Sincerity and commitment of the students exist to ensure desired progress and achievement.],Item [Overall classroom facilities are suitable for ensuring effective learning.],Item [Laboratories facilities are suitable for practical teaching-learning and research],Item [The library has adequate up-to-date reading and reference materials to meet the academic & research needs ],Item [Internet facilities with sufficient speed are available],Item [Adequate indoor and outdoor medical facilities are available],Item [Adequate indoor and outdoor game facilities are available],Item [Existing gymnasium facilities are good enough],Item [Adequate safety measures are available],Item [There is an arrangement to provide guidance and counseling. ],Item [Mentoring is done to take care of the students],Item [Scholarships/ grants available to students in case of hardship],Item [Students are encouraged to involve in co- curricular and extra-curricular activities],Item [Alumni are organized and supportive.],Item [Supporting staff are adequate and co-operative],Item [There are opportunities to get involve with community services],Item [The department has a research and development policy ],Item [Mechanism exists for engaging the students in research and development],"Item [Research findings in the form of theses, publications and monographs are properly used in current teaching-learning]",Item [The department has a community service policy ],Q1 [What was your expectation about the University as related to quality of education?],Q2 [What was your expectation about the University as related to quality of Faculty?],Q3 [What was your expectation about the University as related to quality of resources?],Q4 [What was your expectation about the University as related to quality of learning environment?],Q5 [To what extent your expectation was met?],Q6 [What are the best aspects of the program?],"Q7. In your opinion,the best aspect of the program is","Q8. In your opinion,the next best aspect of the program is",What aspects of the program could be improved?,Do you feel that the quality of education improved at EU over the last year?,Do you feel that the image of the University improved over the last year?
2016-03-22 13:04:00,Male,Law,BBA,4th Year,Bangla Medium,4.13,4.1,Yes,ucc admission coaching,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn, It allow me to make good friends",2.5,2.6,2.4,2.22,0.0,Lecture & Discussion,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes
2016-03-22 13:08:00,Male,Law,BBA,1st Year,Bangla Medium,5.0,3.5,Yes,UCC Coaching center,It increased my desire to learn,2.85,2.8,3.0,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,Teaching/Learning,Overall learning environment,Other,Yes,Yes
2016-03-22 13:14:00,Female,Law,BBA,4th Year,Bangla Medium,3.88,3.9,Yes,saifur's,It increased my desire to learn,3.38,3.25,3.44,3.56,0.0,Lecture & Discussion,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,1.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,5.0,4.0,Faculty,Overall learning environment,Faculty,Yes,Yes
2016-03-22 14:02:00,Female,Arts,BBA,3rd Year,Bangla Medium,5.0,5.0,No,ucc,It prepared me better for the exam,3.5,3.63,3.69,3.74,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Faculty,Overall learning environment,Yes,Yes
2016-03-22 14:02:00,Male,Law,BBA,4th Year,Bangla Medium,4.69,4.6,No,ucc,It prepared me better for the exam,2.94,2.75,3.0,2.65,0.0,Lecture & Discussion,2.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,Faculty,Faculty,"Resources, Overall learning environment",Yes,No
2016-03-22 14:02:00,Female,Arts,BBA,3rd Year,Bangla Medium,4.56,3.9,No,ucc,It prepared me better for the exam,3.27,3.34,3.2,3.14,0.0,Lecture based,4.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,Teaching/Learning,Teaching/Learning,Faculty,Yes,Yes
2016-03-22 14:03:00,Female,Arts,BBA,3rd Year,Bangla Medium,3.81,4.6,No,ucc,It prepared me better for the exam,3.11,3.27,3.33,3.38,0.0,Lecture & Discussion,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,Teaching/Learning,Teaching/Learning,Teaching/Learning,Yes,Yes
2016-03-22 14:04:00,Male,Business,BBA,1st Year,Bangla Medium,4.1,4.4,No,ucc,It prepared me better for the exam,3.73,3.43,2.91,2.8,0.0,Lecture based,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Faculty,Other,Yes,Yes
2016-03-22 14:06:00,Female,Arts,BBA,2nd Year,Bangla Medium,4.31,4.11,Yes,E haque Coaching center,"It prepared me better for the exam, It improved my understanding of subject matter",3.18,3.14,3.07,3.14,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Faculty,Other,Yes,Yes
2016-03-22 14:08:00,Male,Law,BBA,4th Year,Bangla Medium,3.19,3.6,No,ucc,It prepared me better for the exam,2.5,2.33,2.88,2.94,0.0,Lecture & Discussion,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,Faculty,Resources,Overall learning environment,No,No
2016-03-22 14:10:00,Female,Arts,BBA,3rd Year,Bangla Medium,4.31,4.8,Yes,"saifurs,coaching center",It prepared me better for the exam,2.41,2.5,2.09,2.45,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,Faculty,Teaching/Learning,Overall learning environment,No,Yes
2016-03-22 14:13:00,Male,Law,BBA,2nd Year,Bangla Medium,5.0,4.6,Yes,omeca coaching centre,It prepared me better for the exam,3.6,3.5,3.5,2.8,0.0,Lecture & Discussion,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,Teaching/Learning,Faculty,Resources,Yes,Yes
2016-03-22 14:24:00,Male,Law,BBA,4th Year,Bangla Medium,3.81,3.4,No,ucc,It prepared me better for the exam,2.4,2.11,2.75,2.75,0.0,Lecture based,5.0,5.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,Faculty,Teaching/Learning,Teaching/Learning,Yes,Yes
2016-03-22 14:30:00,Female,Law,BBA,2nd Year,Bangla Medium,3.13,3.0,No,ucc,It prepared me better for the exam,3.75,3.84,3.63,3.81,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,Teaching/Learning,Faculty,Teaching/Learning,No,No
2016-03-22 14:40:00,Male,Business,BBA,1st Year,Bangla Medium,4.25,4.2,Yes,Independent Multi Education Centre,It increased my desire to learn,3.93,3.08,2.4,2.8,0.0,Lecture & Discussion,2.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-03-22 15:42:00,Female,Arts,BBA,3rd Year,Bangla Medium,4.19,3.89,Yes,ucc,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn, It allow me to make good friends",3.16,3.2,2.89,2.91,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,Faculty,Teaching/Learning,Teaching/Learning,No,Yes
2016-03-22 15:43:00,Female,Arts,BBA,3rd Year,Bangla Medium,4.94,4.7,No,ucc,It prepared me better for the exam,2.93,3.0,3.0,3.02,0.0,Lecture & Discussion,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,Teaching/Learning,Overall learning environment,Overall learning environment,Yes,Yes
2016-03-22 15:55:00,Male,Business,BBA,1st Year,Bangla Medium,4.88,4.9,No,ucc,It prepared me better for the exam,3.6,3.24,3.11,2.8,0.0,Lecture & Discussion,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes
2016-03-22 16:06:00,Male,Business,BBA,1st Year,Bangla Medium,4.44,4.2,Yes,UCC,It prepared me better for the exam,3.35,3.25,3.27,2.8,0.0,Lecture & Discussion,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-03-22 16:08:00,Male,Business,BBA,1st Year,Bangla Medium,4.75,4.8,Yes,SAIFUR'S COACHING CENTER,"It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn",3.85,3.8,3.58,2.8,0.0,Lecture & Discussion,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,Teaching/Learning,Faculty,"Faculty, Resources, Teaching/Learning, Overall learning environment",Yes,Yes
2016-03-22 16:22:00,Female,Business,BBA,1st Year,English Medium,3.69,3.8,Yes,UCC,It prepared me better for the exam,1.75,1.94,3.0,2.8,0.0,Lecture & Discussion,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-03-22 16:53:00,Male,Business,BBA,1st Year,Bangla Medium,4.0,4.0,No,ucc,It prepared me better for the exam,3.88,3.08,3.28,2.8,0.0,Lecture & Discussion,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes
2016-03-22 16:55:00,Female,Law,BBA,1st Year,Bangla Medium,5.0,4.1,Yes,UCC,It prepared me better for the exam,4.0,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-03-22 16:56:00,Male,Business,BBA,1st Year,Bangla Medium,4.94,4.4,No,ucc,It prepared me better for the exam,1.75,1.94,2.09,2.22,0.0,Lecture based,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-03-22 17:10:00,Male,Business,BBA,2nd Year,Bangla Medium,4.88,5.0,Yes,ucc,It prepared me better for the exam,3.75,3.42,3.38,2.65,0.0,Lecture based,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Faculty,Faculty,Resources,Yes,Yes
2016-03-22 17:18:00,Male,Law,BBA,1st Year,Bangla Medium,4.25,3.8,Yes,ucc,It prepared me better for the exam,3.68,3.25,3.0,2.8,0.0,Lecture based,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Faculty,Faculty,Yes,Yes
2016-03-27 14:22:00,Male,Business,BBA,1st Year,Bangla Medium,4.7,4.5,Yes,UCC,It prepared me better for the exam,3.58,3.37,3.46,2.8,0.0,Lecture & Discussion,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Faculty,Faculty,Yes,Yes
2016-03-27 14:25:00,Male,Business,BBA,2nd Year,Bangla Medium,3.25,3.3,Yes,ucc,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",2.35,2.35,2.42,2.22,0.0,"Lecture,Discussion & Practical Lab",5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Overall learning environment,Resources,Yes,Yes
2016-03-27 14:44:00,Male,Law,BBA,1st Year,Bangla Medium,3.88,3.0,No,ucc,It prepared me better for the exam,2.92,3.25,3.0,2.8,0.0,Lecture based,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Faculty,Other,Yes,Yes
2016-03-27 14:45:00,Male,Law,BBA,1st Year,Bangla Medium,4.0,5.0,No,ucc,It prepared me better for the exam,3.19,3.25,3.0,2.8,0.0,Lecture based,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-03-27 15:11:00,Male,Law,BBA,1st Year,Bangla Medium,5.0,3.17,Yes,Saifurs ,It increased my desire to learn,3.25,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Teaching/Learning,Faculty,Yes,Yes
2016-03-27 15:15:00,Male,Law,BBA,1st Year,Bangla Medium,3.44,3.7,Yes,ucc,It prepared me better for the exam,3.15,3.25,3.0,2.8,0.0,Lecture based,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Faculty,Faculty,Yes,Yes
2016-03-27 15:17:00,Female,Business,BBA,1st Year,Bangla Medium,5.0,4.8,Yes,sunshine coaching center,It improved my understanding of subject matter,4.0,3.88,3.0,2.8,0.0,Lecture & Discussion,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes
2016-03-27 15:21:00,Male,Law,BBA,1st Year,Bangla Medium,3.38,3.17,No,ucc,It prepared me better for the exam,2.92,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Faculty,"Overall learning environment, Other",Yes,Yes
2016-03-27 15:22:00,Female,Business,BBA,1st Year,Bangla Medium,4.38,3.0,No,ucc,It prepared me better for the exam,3.11,2.92,3.08,2.8,0.0,"Lecture,Discussion & Practical Lab",5.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,3.0,Faculty,Teaching/Learning,"Resources, Overall learning environment",Yes,Yes
2016-03-27 15:29:00,Male,Law,BBA,1st Year,Bangla Medium,5.0,4.5,No,ucc,It prepared me better for the exam,3.92,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Teaching/Learning,Other,Yes,Yes
2016-03-27 15:42:00,Female,Law,BBA,1st Year,Bangla Medium,4.3,4.42,Yes,Ehaque coching center,It improved my GPA Score,2.95,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Faculty,Other,Yes,Yes
